"","subject","tdiff","agey","sex","edu","language","zAN","zBD","zCH","zKW","zOE","zOG","zRZ","zSC","zST","zTG","zTM","zUW","zWA","zWE","zWM","zXG","zZN","zZP","zZZ","zSpeed","zCapacity","zMemory","zTotal","g","grel","H0meanRT","H1meanRT","H2meanRT","H258errorRate","H0oddMean","H0evenMean","H1oddMean","H1evenMean","H2oddMean","H2evenMean","H258oddMean","H258evenMean","Hinter","Hslope","Hrsquare","Hrmse","S1log10mean","S2log10mean","S3log10mean","S4log10sd","S1oddMean","S1evenMean","S2oddMean","S2evenMean","S3oddMean","S3evenMean","S4oddMean","S4evenMean","S1mean","S2mean","S3mean","S4median","SiMedian","Sasymptote","Sslope"
"115",137,4,26,"male","obligatorische Schulzeit","Deutsch,Französisch",-0.112664124325195,-0.730658024604519,-0.998430795928471,-0.620979573191545,0.294023364328195,-1.28648196693889,-1.61206875402828,-0.570684475802505,-0.120307334840404,-1.69931089338713,1.31321446659807,0.622842519555558,-0.109066660594226,-0.70407554429745,-0.729458959184712,0.114048791173543,-1.1610971110209,-0.853176567046657,0.884903940608366,-0.709157514951622,-0.273121450178872,-0.468099405283292,-0.483459456804595,-0.38241917040276,0.778242717853327,213,273,326,0,210,216,280,277,339,326,562,468,192,94,0.8538,38.49,1.8417,1.8388,1.9777,0.0285,1.8567,1.8266,1.8235,1.8541,2.0142,1.9412,2.0291,2.0347,69,69,95,108,0.193,54,0.096
"116",139,7,26,"male","Anderes","Deutsch",-0.717492581228873,-0.27952534597461,-0.401129088100295,-1.52691401608362,-0.201685448258183,1.42556109849985,0.0918795662917672,0.432933050608797,0.14646110328397,1.03268105079743,-0.606202379156323,-1.31961958279937,-0.109066660594226,-0.368488135333245,0.299179020126449,-0.176775626318991,1.68778033663863,-0.853176567046657,0.884903940608366,-0.176723303257701,0.0478037796946178,0.25574007668979,0.0422735177089021,-0.0246738482501515,0.778242717853327,220,288,390,0.06,215,226,277,299,370,427,482,461,208,97,0.9798,13.68,1.6985,1.6169,1.6789,0.0343,1.7021,1.6948,1.609,1.6247,1.6431,1.7147,1.8501,1.8309,50,41,48,68,0.136,36,0.077
"117",140,7,18,"female","Berufsmatura","Deutsch",2.30664970328952,0.442286939833243,-0.401129088100295,0.133965795885184,0.128787093466069,1.21694240115841,0.578721943526067,0.934741813814448,0.946766417657091,0.122017069402578,0.216404840452701,-0.976832152972027,-0.109066660594226,-0.0329007263690396,-0.386579632747659,-0.176775626318991,-0.75411461849811,0.89604976137061,0.884903940608366,0.204833869299025,0.365580998394006,0.58753036027963,0.385981742657554,0.23403514642651,0.778242717853327,236,348,447,0,240,241,348,360,440,454,485,501,241,100,0.9961,6.16,1.6901,1.8821,2.0357,0.0338,1.7607,1.6196,1.8755,1.8887,2.0514,2.02,2.1089,2.063,49,76,109,124,0.427,43,0.15
"118",141,7,20,"female","Anderes","Deutsch",-0.717492581228873,0.352060404107262,-0.401129088100295,0.133965795885184,0.459259635190321,0.173848914451202,-0.638383999559682,0.432933050608797,0.14646110328397,-0.485092251527323,-0.331999972619982,0.394317566337332,-1.16857136350956,-0.200694430851142,0.642058346563502,-0.903836670050323,-1.1610971110209,0.0214365971619762,1.56740074168249,-0.180337847659094,-0.557892844311803,0.391751878715334,-0.115492937751854,-0.189766378284279,0.778242717853327,206,293,332,0,200,211,307,293,340,324,402,434,207,76,0.9553,16.11,1.8864,1.8868,1.9448,0.0392,1.9182,1.8546,1.8942,1.8794,1.9372,1.9524,1.979,2.0331,77,77,88,99,0.083,66,0.055
"119",142,6,20,"male","Berufslehre","Deutsch",-0.112664124325195,1.43477883281904,0.196172619727882,0.435943943515876,0.624495906052448,0.382467611792644,0.0918795662917672,0.934741813814448,-0.120307334840404,0.72912639033248,0.764809653525383,0.508580042946445,-0.109066660594226,0.302686682595166,-0.386579632747659,1.13193425239741,0.466832859070259,-0.41586998494234,-1.50383486315108,0.741359815234837,0.356804360203092,-0.290239586882279,0.269308196185217,0.289148666603325,0.778242717853327,198,258,324,0.06,196,225,269,260,316,332,399,431,189,77,0.9677,13.77,1.9557,1.9244,1.9177,0.0483,1.9572,1.9541,1.9279,1.9208,1.8814,1.954,2.0025,1.9365,90,84,83,96,0.027,85,0.005
"120",143,8,23,"female","Berufslehre","Deutsch",1.09699278948216,0.171607332655298,1.98807774321241,1.03990023877726,-0.862630531706688,1.00832370381697,0.0918795662917672,-0.570684475802505,0.413229541408344,0.72912639033248,-0.0577975660836406,0.851367472773785,-0.638819012051894,1.14165520500568,0.642058346563502,0.986522043651142,0.873815351593048,-0.41586998494234,0.884903940608366,0.35940084000021,0.44859747172493,0.61238345874342,0.473460590156187,0.311111970212716,0.778242717853327,247,261,303,0.03,253,251,260,262,319,299,360,347,236,40,0.8979,13.2,1.9151,1.9807,2.0452,0.0631,1.9109,1.9192,1.9839,1.9774,2.0533,2.0372,2.1443,2.0898,82,96,111,128,0.195,70,0.086
"121",144,9,20,"male","Berufslehre","Deutsch",0.492164332578484,0.0813807969293165,1.39077603538423,-0.469990499376199,-0.532157989982435,0.591086309134086,-2.34233231987973,1.4365505770201,-0.653844211089151,-0.485092251527323,-1.15460719222901,-1.43388205940848,-0.109066660594226,0.470480387077268,-0.386579632747659,-0.176775626318991,-0.75411461849811,-0.41586998494234,-0.138841261002825,-0.654161315025894,0.216950412276913,-0.0889280655951036,-0.175379656114695,-0.169643077973908,0.778242717853327,249,274,335,0,302,270,284,284,354,315,377,377,239,50,0.9588,10.22,1.8334,1.8808,2.0374,0.0311,1.7806,1.8862,1.8682,1.8934,2.0222,2.0526,2.0404,2.0688,68,76,109,111,0.252,57,0.1
"122",145,3,18,"male","obligatorische Schulzeit","Deutsch",-0.717492581228873,-1.72314991759032,0.196172619727882,-1.82889216371431,-1.19310307343094,-0.243388480231682,-1.12522637679398,-1.57430200221381,-0.920612649213525,-2.60997487478198,0.216404840452701,-1.09109462958114,-0.638819012051894,-0.536281839815347,-0.386579632747659,-1.04924887879659,-0.347132125975321,-1.72778973125529,-1.16258646261402,-1.58826588085135,-0.477528043548219,-0.82953979931292,-0.965111241237497,-0.768818758610675,0.778242717853327,240,314,393,0,234,257,338,320,408,407,517,516,225,101,0.9411,24.9,1.7753,1.7411,1.8758,0.0608,1.7436,1.8069,1.7538,1.7284,1.9686,1.7829,2.0201,2.0878,60,55,75,107,0.272,37,0.147
"123",146,7,18,"female","Berufslehre","Deutsch",-0.717492581228873,-1.09156416750845,0.196172619727882,-0.620979573191545,0.128787093466069,1.42556109849985,0.335300754908917,-0.068875712596854,0.413229541408344,-0.485092251527323,0.216404840452701,0.622842519555558,-0.638819012051894,0.470480387077268,-0.043700306310605,-0.758424461304057,-0.75411461849811,0.89604976137061,-0.480089661539889,-0.415328767526064,-0.294454077365858,0.446921803417597,-0.0876203471581084,-0.178359727042475,0.778242717853327,287,323,417,0,278,307,322,323,403,432,534,520,263,90,0.9094,28,2.02,2.058,2.1543,0.042,2.0546,1.9855,2.0543,2.0618,2.1106,2.1979,2.1836,2.242,105,114,143,158,0.152,87,0.087
"124",147,7,21,"male","Berufslehre","Deutsch",-1.92714949503623,-0.8208845603305,-1.59573250375665,-1.07394679463758,-1.19310307343094,-1.28648196693889,-0.881805188176832,-1.07249323900816,-1.72091796358665,-0.485092251527323,-1.70301200530169,0.165792613119105,-1.16857136350956,-1.37525036222586,-1.07233828562177,-0.467600043811524,-0.347132125975321,-0.41586998494234,-1.50383486315108,-0.82040531865245,-1.30234845543127,-1.22911557107776,-1.11728978172049,-0.823409828865216,0.778242717853327,244,273,396,0.03,266,221,258,288,394,397,454,448,224,84,0.9404,20.84,1.7671,1.8168,1.975,0.1024,1.7354,1.7987,1.8673,1.7663,1.9816,1.9685,2.223,2.0494,58,66,94,140,0.394,37,0.178
"125",148,4,22,"female","Anderes","Deutsch",-1.92714949503623,-0.730658024604519,-1.59573250375665,-0.469990499376199,-0.201685448258183,-0.0347697828902402,-0.881805188176832,-1.07249323900816,0.413229541408344,-0.788646911992274,-0.0577975660836406,0.508580042946445,-1.16857136350956,-0.0329007263690396,-0.386579632747659,-1.19466108754286,-1.1610971110209,-0.41586998494234,-0.821338062076953,-0.711241193325144,-1.16380687973586,-0.213038107936315,-0.696028726999105,-0.617111230775634,0.778242717853327,319,326,402,0,374,314,328,333,406,417,458,426,304,47,0.9034,15.07,2.1728,2.3589,2.2654,0.0786,2.1671,2.1785,2.3329,2.385,2.2388,2.2921,2.2746,2.3613,149,229,184,225,0.181,163,0.036
"126",151,11,29,"male","Anderes","Deutsch",-0.112664124325195,0.26183386838128,0.793474327556058,-0.0170232779301616,-0.532157989982435,-1.28648196693889,-0.638383999559682,0.432933050608797,-0.653844211089151,-0.788646911992274,-0.0577975660836406,-1.20535710619025,-1.16857136350956,0.134892978113063,0.299179020126449,-0.903836670050323,0.466832859070259,-0.853176567046657,-0.480089661539889,-0.436369163522266,0.0590345305527859,-0.473253401395846,-0.283529344788442,-0.197079890171996,0.778242717853327,216,299,362,0,205,228,289,309,375,350,504,470,205,97,0.9368,24.87,1.8198,1.8418,1.7936,0.0138,1.8298,1.8099,1.8595,1.824,1.7998,1.7875,1.8318,1.8153,66,69,62,66,0.008,67,-0.003
"127",152,2,19,"female","Berufslehre","Deutsch",-0.112664124325195,-1.18179070323443,0.793474327556058,0.133965795885184,-0.532157989982435,-0.0347697828902402,0.822143132143216,0.934741813814448,1.74707173203021,0.122017069402578,0.216404840452701,0.965629949382898,-0.109066660594226,-0.70407554429745,0.642058346563502,0.841109834904875,1.28079784411584,-2.16509631335961,0.543655540071302,0.0342145231864987,0.50061467350327,0.00480732968628663,0.179878842125352,0.145683883166064,0.778242717853327,239,305,356,0.03,229,249,318,294,382,353,417,385,240,61,0.996,3.81,2.1835,2.4501,2.5559,0.1027,2.1781,2.1889,2.4002,2.4999,2.5703,2.5415,2.3911,2.3802,153,282,360,245,0.2,195,0.062
"128",153,6,21,"female","Berufslehre","Deutsch",-1.92714949503623,0.26183386838128,-0.998430795928471,0.435943943515876,1.12020471863883,-0.869244572256009,-1.36864756541113,-1.57430200221381,-1.45414952546227,0.122017069402578,-0.606202379156323,-0.976832152972027,-0.109066660594226,-0.200694430851142,-0.729458959184712,-2.06713434002046,-1.1610971110209,-0.853176567046657,-0.480089661539889,-0.249297050915504,-1.06270807399166,-0.764468952723447,-0.69215802587687,-0.510944557841854,0.778242717853327,235,310,393,0,230,240,307,321,383,403,421,376,241,67,0.9671,12.19,2.0157,2.0122,1.9928,0.0463,1.9424,2.0891,1.9354,2.0891,1.9951,1.9905,2.0133,2.0878,104,103,98,112,-0.026,99,0.01
"129",154,14,18,"male","Berufslehre","Italienisch",-1.92714949503623,-1.00133763178246,-1.59573250375665,-1.67790308989897,1.28544098950095,-0.660625874914567,0.335300754908917,-1.07249323900816,-1.72091796358665,-1.69931089338713,-2.25141681837437,-0.405519769926461,-1.69832371496723,-1.87863147567217,-1.75809693849587,-0.322187835065257,0.059850366547469,0.89604976137061,-0.138841261002825,-0.513332950953991,-1.41421090076586,-0.876843958716912,-0.934795936812254,-0.714358703942438,0.778242717853327,226,299,408,0,230,229,302,295,431,384,466,446,221,88,0.9921,7.78,1.6626,1.7991,1.8631,0.0221,1.6571,1.6681,1.844,1.7542,1.8303,1.8959,1.9446,1.9494,46,63,73,88,0.277,40,0.113
"130",155,4,18,"male","obligatorische Schulzeit","Deutsch",0.492164332578484,-0.0990722745226468,0.793474327556058,0.133965795885184,-0.366921719120309,-2.53819415098755,-1.12522637679398,0.934741813814448,-0.120307334840404,-0.181537591062372,0.216404840452701,-1.54814453601759,-0.109066660594226,-1.20745665774376,-1.41521761205882,0.695697626158609,0.873815351593048,0.458743179266293,-1.84508326368814,-0.157182423242586,0.533589000900085,-1.11125264000873,-0.24494868745041,-0.0481523810521345,0.778242717853327,217,264,297,0.09,222,221,279,259,295,299,317,312,221,38,0.99,3.73,1.8248,1.791,1.8613,0.0464,1.8302,1.8195,1.8232,1.7588,1.8904,1.8323,1.8466,1.9137,67,62,73,78,0.073,60,0.031
"131",156,6,20,"female","Berufslehre","Albanisch",-1.32232103813255,2.33704419007886,-1.59573250375665,-1.07394679463758,1.94638607294946,-1.28648196693889,-1.12522637679398,-0.570684475802505,0.14646110328397,-0.788646911992274,-1.70301200530169,-0.976832152972027,-1.69832371496723,0.806067796041473,-0.729458959184712,-1.63089771378166,-1.56807960354369,-0.853176567046657,0.202407139534239,-0.0558812556961966,-1.40969222358405,-0.285696909051763,-0.583756796110671,-0.492147240470914,0.778242717853327,278,347,535,0.03,298,289,350,366,506,563,650,535,258,130,0.965,24.32,2.0406,2.0559,2.1218,0.0542,2.0168,2.0643,2.0425,2.0693,2.0893,2.1542,2.0813,2.0448,110,114,132,111,0.02,110,0.016
"132",158,4,18,"male","Berufslehre","Deutsch",1.09699278948216,-0.459978417426574,1.98807774321241,-0.922957720822237,-0.862630531706688,-0.869244572256009,0.0918795662917672,-0.570684475802505,-1.1873810873379,-0.485092251527323,0.216404840452701,-0.634044723144687,-0.109066660594226,-1.03966295326166,-1.75809693849587,0.114048791173543,1.28079784411584,-1.29048314915097,-1.84508326368814,-0.420788427336252,0.650420346811063,-1.33165866069843,-0.367342247074538,-0.125031629301155,0.778242717853327,220,292,343,0,247,225,289,294,359,347,404,406,220,68,0.9854,8.21,1.9261,1.8365,1.9319,0.0238,1.8923,1.96,1.7845,1.8885,1.952,1.9118,1.9842,2.0073,84,69,85,98,0.034,69,0.043
"133",161,5,19,"male","Berufslehre","Tamilisch",0.492164332578484,-0.640431488878537,0.793474327556058,-0.469990499376199,0.294023364328195,-1.28648196693889,-0.151541622325383,0.934741813814448,-0.387075772964778,-0.788646911992274,0.216404840452701,0.0515301365099921,0.420685690863442,-1.71083777119007,1.67069632587466,-0.176775626318991,0.059850366547469,-1.72778973125529,-1.50383486315108,-0.322227130760531,0.486220228635434,-0.824220629937574,-0.220075844020891,-0.0779190215717914,0.778242717853327,236,287,343,0.09,243,265,278,296,353,333,439,418,225,70,0.9432,16.98,1.9026,1.8981,2.0032,0.0584,1.9128,1.8923,1.8585,1.9378,2.0209,1.9855,2.0143,2.1071,80,79,101,116,0.151,65,0.077
"134",162,10,28,"male","Berufslehre","Deutsch",-0.112664124325195,1.43477883281904,0.793474327556058,-1.97988123752966,1.12020471863883,-0.452007177573124,-1.12522637679398,-0.570684475802505,-0.653844211089151,-1.69931089338713,-1.42880959876535,-1.54814453601759,-0.638819012051894,-0.200694430851142,-0.043700306310605,-0.176775626318991,-1.1610971110209,-0.41586998494234,0.543655540071302,-0.404368430428648,-0.519766665734964,-0.203743428449177,-0.375959508204263,-0.325716237660734,0.778242717853327,214,325,457,0.03,205,243,332,318,469,471,571,527,208,125,0.998,5.57,1.8983,1.9192,1.982,0.0896,1.9918,1.8048,1.9454,1.8929,2.0222,1.9417,2.2111,2.0637,79,83,96,134,0.284,58,0.113
"135",163,7,30,"male","Berufslehre","Deutsch",0.492164332578484,-0.27952534597461,1.39077603538423,0.888911164961914,-0.862630531706688,-0.452007177573124,0.335300754908917,0.432933050608797,-1.45414952546227,0.425571729867529,-1.15460719222901,0.394317566337332,0.420685690863442,1.14165520500568,-1.07233828562177,1.56817087863621,0.873815351593048,0.89604976137061,0.202407139534239,0.345966441782212,0.409294544799833,-0.123063813791106,0.210732390930313,0.200853559145986,0.778242717853327,236,287,376,0.06,231,240,285,299,366,402,604,543,201,119,0.8432,50.74,1.9079,2.0193,2.0398,0.0156,1.8973,1.9185,2.0288,2.0099,2.0352,2.0445,2.0967,2.0918,81,105,110,124,0.188,76,0.07
"136",164,3,22,"female","Bachelor","Deutsch",-1.32232103813255,-0.459978417426574,-0.998430795928471,-0.168012351745508,0.459259635190321,-0.452007177573124,-0.394962810942532,-0.068875712596854,-0.653844211089151,-0.181537591062372,0.216404840452701,-0.0627323400991212,0.420685690863442,-1.87863147567217,-0.043700306310605,0.259460999919809,-0.75411461849811,-0.41586998494234,0.202407139534239,-0.0809617560111425,-0.417775272306641,-0.540274336008858,-0.346337121442214,-0.23569742106704,0.778242717853327,265,338,459,0,255,275,336,341,440,478,569,573,249,111,0.976,17.14,1.9548,2.0067,1.978,0.0532,1.9633,1.9462,2.0383,1.975,1.9707,1.9853,2.0317,1.9783,90,102,95,95,0.027,91,0.015
"137",165,8,21,"female","Berufsmatura","Deutsch",1.09699278948216,0.0813807969293165,0.793474327556058,-0.771968647006891,-0.697394260844562,-0.452007177573124,0.335300754908917,-0.570684475802505,0.413229541408344,-1.09220157245722,0.216404840452701,0.965629949382898,-0.109066660594226,-0.70407554429745,0.299179020126449,0.259460999919809,-0.75411461849811,0.0214365971619762,0.884903940608366,-0.314236988091772,0.11216770043268,0.0771110629057601,-0.0416527415844441,-0.0719108562464758,0.778242717853327,227,279,348,0,232,232,272,287,333,365,410,415,218,70,0.9769,10.66,2.0193,2.1214,2.2276,0.0833,2.0272,2.0114,2.1241,2.1186,2.2474,2.2078,2.5259,2.5269,105,132,169,336,0.5,51,0.256
"138",166,13,21,"female","Berufsmatura","Deutsch",-0.112664124325195,-1.36224377468639,-0.401129088100295,-0.168012351745508,-0.697394260844562,-0.660625874914567,1.06556432076037,-0.570684475802505,0.946766417657091,0.72912639033248,-0.331999972619982,0.737104996164671,0.950438042321111,0.470480387077268,-0.729458959184712,0.404873208666076,0.873815351593048,0.89604976137061,0.884903940608366,-0.00468107791958963,0.0679626221776971,0.301352612102343,0.121544718786817,0.0417841406599763,0.778242717853327,242,311,422,0.12,224,277,309,338,414,430,412,429,245,73,0.9304,19.58,1.6641,1.6262,1.7936,0.0382,1.6504,1.6779,1.6436,1.6089,1.7683,1.8188,1.9243,1.8588,46,42,62,78,0.235,32,0.121
"139",167,7,19,"female","Berufsmatura","Deutsch",0.492164332578484,-1.36224377468639,-1.59573250375665,0.586933017331222,-0.201685448258183,-0.660625874914567,-0.394962810942532,0.432933050608797,1.48030329390584,0.122017069402578,0.764809653525383,0.0515301365099921,-0.638819012051894,-0.536281839815347,-0.043700306310605,-0.61301225255779,-0.75411461849811,-0.853176567046657,-0.138841261002825,-0.310492366618516,-0.216459849598998,-0.125387092530694,-0.217446436249403,-0.19507304102064,0.778242717853327,249,313,382,0,241,257,306,320,382,381,397,398,253,58,0.975,9.09,1.8885,1.9593,1.9997,0.0368,1.8393,1.9376,1.9547,1.9638,2.0179,1.9816,1.9879,2.0467,77,91,100,104,0.109,73,0.053
"140",168,7,19,"male","Berufsmatura","Deutsch",-0.717492581228873,-0.369751881700592,0.196172619727882,1.34187838640795,0.789732176914574,0.799705006475528,1.06556432076037,1.93835934022575,0.679997979532717,1.94334503219228,1.58741687313441,0.394317566337332,0.950438042321111,0.806067796041473,0.299179020126449,0.404873208666076,-0.75411461849811,0.458743179266293,-1.16258646261402,0.862606873873443,0.533463279280361,0.313517753138074,0.569862635430626,0.457866773229791,0.778242717853327,235,279,420,0,235,243,275,292,453,410,410,397,228,76,0.8928,25.94,1.8648,1.905,1.9612,0.0333,1.8912,1.8384,1.9303,1.8796,1.9797,1.9427,2.067,2.0404,73,80,91,115,0.221,60,0.084
"141",169,7,19,"male","Berufsmatura","Deutsch",-0.717492581228873,-0.550204953152555,-0.401129088100295,0.133965795885184,-1.85404815687944,-1.28648196693889,1.30898550937752,-1.07249323900816,0.679997979532717,0.122017069402578,-1.42880959876535,-0.976832152972027,0.420685690863442,1.81283002293409,0.642058346563502,2.14981971362127,1.68778033663863,2.64527608978788,2.24989754275662,0.218422496375759,-0.2519097466001,1.12392966910599,0.363480806293881,0.122167124247655,0.778242717853327,258,365,379,0,252,274,377,383,395,392,516,451,268,70,0.9126,21.45,1.9793,1.9911,2.1011,0.0733,1.9283,2.0303,1.9903,1.992,2.1016,2.1006,2.209,2.1882,95,98,126,154,0.215,72,0.106
"142",170,4,21,"female","Bachelor","Deutsch",1.70182124638584,0.622740011285207,-0.401129088100295,0.586933017331222,0.128787093466069,-0.243388480231682,0.822143132143216,0.934741813814448,1.21353485578146,1.33623571126238,0.490607246989042,0.165792613119105,2.00994274523645,0.806067796041473,0.984937673000556,-0.031363417572724,-0.347132125975321,-0.41586998494234,-0.138841261002825,0.577579257985895,0.731475306391694,0.367740099774441,0.558931554717343,0.433687075543767,0.778242717853327,225,278,359,0.03,223,238,279,277,344,405,512,525,205,93,0.9206,26.86,1.9232,1.9496,2.0573,0.0419,1.9299,1.9165,1.9389,1.9603,2.0453,2.0693,2.0629,2.0538,84,89,114,116,0.146,75,0.063
"143",171,10,25,"male","Berufslehre","Deutsch",-1.32232103813255,-0.8208845603305,-1.59573250375665,-1.97988123752966,-0.862630531706688,-1.70371936162178,-1.85548994264543,-1.57430200221381,-2.25445483983539,-3.21708419571188,-1.70301200530169,-2.11945691906316,-1.69832371496723,-1.71083777119007,-0.729458959184712,-2.64878317500552,-0.75411461849811,-0.853176567046657,-1.50383486315108,-1.89745894048828,-1.44130098047834,-1.45924706033828,-1.59933566043497,-1.23618079142576,0.778242717853327,190,253,334,0.06,188,192,244,263,341,327,434,412,178,87,0.9678,15.63,2.2079,2.2845,2.1944,0.214,2.1969,2.2188,2.2553,2.3137,2.2023,2.1866,2.3206,2.6315,161,193,156,342,0.338,116,0.117
"144",172,11,22,"male","Berufslehre","Deutsch",-0.112664124325195,1.1640992256411,-0.401129088100295,-0.319001425560853,0.459259635190321,0.591086309134086,0.335300754908917,-1.07249323900816,-1.45414952546227,-0.181537591062372,0.216404840452701,-0.748307199753801,-0.109066660594226,0.638274091559371,-0.386579632747659,0.259460999919809,-1.1610971110209,1.33335634347493,0.543655540071302,0.286263599839486,-0.440007563766012,0.210940521004959,0.0190655190261446,-0.0296108456048755,0.778242717853327,218,264,304,0.16,214,227,259,320,292,315,343,406,211,57,0.9411,13.99,2.0554,2.0582,2.1663,0.0274,2.0092,2.1016,2.0761,2.0403,2.1254,2.2073,2.0849,2.1139,114,114,147,126,0.066,109,0.03
"145",173,7,23,"male","Matura","Deutsch",0.492164332578484,0.352060404107262,-1.59573250375665,-0.0170232779301616,-0.201685448258183,0.591086309134086,0.0918795662917672,0.432933050608797,0.946766417657091,0.425571729867529,-1.15460719222901,-0.0627323400991212,-1.69832371496723,0.302686682595166,0.984937673000556,1.71358308738247,-0.75411461849811,0.458743179266293,0.202407139534239,0.394064343576781,-0.712946774377285,0.581104566864572,0.0874073786880225,-0.0297163468202363,0.778242717853327,222,275,377,0.03,213,231,273,287,364,391,481,434,208,87,0.9739,14.07,2.3345,2.314,2.3991,0.1323,2.2852,2.3838,2.3716,2.2564,2.3297,2.4685,2.596,2.7922,216,206,251,532,0.37,107,0.203
"146",175,2,24,"male","Berufslehre","Deutsch",-0.112664124325195,0.893419618463152,-0.401129088100295,-0.469990499376199,0.9549684477767,-0.0347697828902402,0.0918795662917672,-0.570684475802505,-0.120307334840404,0.425571729867529,-0.331999972619982,-0.291257293317348,0.420685690863442,-0.200694430851142,-0.043700306310605,-0.031363417572724,0.466832859070259,2.20796950768356,0.202407139534239,0.310747574241704,-0.0881598518190459,0.335150798720901,0.185912840381186,0.099429065235345,0.778242717853327,201,240,322,0.06,212,207,242,238,330,314,346,332,197,55,0.9655,10.28,1.9384,1.9335,2.0248,0.0657,1.9525,1.9242,1.9732,1.8939,2.0113,2.0383,2.1657,2.0971,87,86,106,137,0.211,67,0.093
"147",176,3,21,"male","Berufslehre","Deutsch",1.09699278948216,0.171607332655298,1.98807774321241,-0.0170232779301616,-0.036449177396057,-0.452007177573124,1.55240669799467,0.934741813814448,0.14646110328397,0.425571729867529,0.490607246989042,0.622842519555558,0.420685690863442,-0.0329007263690396,-1.41521761205882,0.404873208666076,1.68778033663863,-1.29048314915097,-1.50383486315108,0.416831085642892,1.10314760350002,-0.757997070836511,0.253993872768801,0.349754757286018,0.778242717853327,243,305,426,0,238,264,299,310,418,435,532,538,226,104,0.972,17.38,1.8299,1.8863,1.8738,0.0203,1.819,1.8407,1.921,1.8515,1.8683,1.8793,1.9805,1.9526,68,77,75,93,0.14,61,0.053
"148",177,7,19,"female","Bachelor","Deutsch",0.492164332578484,0.0813807969293165,-0.401129088100295,1.94583468166934,0.459259635190321,-0.0347697828902402,0.335300754908917,1.4365505770201,0.946766417657091,2.55045435312218,1.03901206006172,0.965629949382898,-0.109066660594226,-0.200694430851142,0.642058346563502,1.42275866988994,-0.347132125975321,-0.41586998494234,0.884903940608366,1.13249814861834,0.351733182498411,0.303732417690873,0.595987916269207,0.487813634097407,0.778242717853327,256,296,319,0,248,265,298,301,326,311,382,338,257,35,0.9777,5.26,2.025,2.0614,2.174,0.024,2.0252,2.0248,2.0487,2.074,2.1982,2.1498,2.3318,2.3367,106,115,149,215,0.307,71,0.149
"149",178,7,23,"female","Bachelor","Deutsch",-0.717492581228873,-0.369751881700592,0.793474327556058,0.737922091146568,-1.52357561515519,0.591086309134086,0.0918795662917672,-0.068875712596854,-0.387075772964778,1.03268105079743,0.764809653525383,0.508580042946445,0.420685690863442,0.470480387077268,-1.07233828562177,-1.04924887879659,-0.347132125975321,-1.29048314915097,-1.16258646261402,-0.180015611236101,0.140911542023973,-0.475152829023363,-0.171418966078497,-0.0914817738143344,0.778242717853327,306,416,510,0,291,320,457,418,512,528,617,577,304,110,0.9941,8.33,1.9065,2.0086,2.1004,0.1035,1.9235,1.8895,2.0063,2.011,2.0637,2.1372,2.3954,2.3797,81,102,126,240,0.468,42,0.239
"150",179,3,19,"female","Berufsmatura","Deutsch",-0.112664124325195,0.80319308273717,-1.59573250375665,1.19088931259261,1.28544098950095,-0.243388480231682,0.0918795662917672,0.432933050608797,-0.120307334840404,0.122017069402578,0.764809653525383,0.737104996164671,-0.638819012051894,-1.71083777119007,2.01357565231172,-0.61301225255779,-0.75411461849811,0.0214365971619762,-0.821338062076953,0.48006796132788,-0.317264592416278,-0.143476566477569,0.00644226747801136,0.0232160895643571,0.778242717853327,260,326,391,0,251,279,327,351,388,394,512,495,249,85,0.9485,19.43,1.8433,1.9536,1.9642,0.0687,1.8255,1.8611,1.9315,1.9757,1.9793,1.9491,2.1278,2.1364,70,90,92,134,0.286,55,0.12
"151",180,5,28,"female","Berufslehre","Deutsch",-1.32232103813255,0.532513475559225,-0.998430795928471,1.19088931259261,0.294023364328195,-0.243388480231682,-0.394962810942532,-1.57430200221381,0.413229541408344,1.03268105079743,-0.880404785692664,0.394317566337332,-1.16857136350956,-0.536281839815347,0.984937673000556,-0.031363417572724,-0.75411461849811,-0.853176567046657,-0.138841261002825,0.437296829127033,-1.11635743399586,-0.0622534889479354,-0.247104697938921,-0.219229197336385,0.778242717853327,219,290,424,0,210,229,304,287,407,439,489,478,209,101,0.9834,12.93,2.0998,2.041,2.0817,0.0426,2.1062,2.0934,2.0468,2.0352,2.1033,2.06,2.1162,2.1388,126,110,121,131,0.019,114,0.017
"152",181,30,21,"female","Berufslehre","Deutsch",-0.112664124325195,-0.459978417426574,0.793474327556058,-1.07394679463758,-0.366921719120309,-0.243388480231682,-0.151541622325383,-0.570684475802505,-1.1873810873379,-2.00286555385208,-0.606202379156323,-1.43388205940848,0.420685690863442,-1.03966295326166,-1.75809693849587,-0.758424461304057,-0.75411461849811,-0.41586998494234,-0.138841261002825,-0.80227976144433,-0.138250929893772,-0.797206784212046,-0.579245825183383,-0.413740675288105,0.778242717853327,239,336,342,0,230,247,330,342,344,341,419,414,249,61,0.8923,20.74,1.9063,1.8859,1.9456,0.0098,1.9288,1.8838,1.9138,1.8581,1.9389,1.9523,2.0163,1.9996,81,77,88,102,0.082,69,0.049
